InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H29N3O8/c1-25(2,20-18(28)16(26)17(27)19(33-20)21(29)30)6-5-12-9-23-15-4-3-11(8-14(12)15)7-13-10-32-22(31)24-13/h3-4,8-9,13,16-20,23,26-28H,5-7,10H2,1-2H3,(H-,24,29,30,31)/p+1",SIEYIKKRUZTWQW-UHFFFAOYSA-O,C[N+](C)(CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3)C4OC(C(O)=O)C(C(C4O)O)O,,,[C22H30N3O8]+,464.20328992,-0.8439999999999984,1,1,1,BTM00001,BTM00001,N-Glucuronidation of tertiary aliphatic amine,BTMR0244,EC 2.4.1.17,HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)8-15(20)13-7-17-14-4-3-10(6-12(13)14)5-11-9-22-16(21)18-11/h3-4,6-7,11,15,17,20H,5,8-9H2,1-2H3,(H,18,21)",OJGHOILTWYGJSK-UHFFFAOYSA-N,CN(C)CC(C1=CNC2=C1C=C(C=C2)CC3COC(=O)N3)O,,,C16H21N3O3,303.15829153199996,1.6253999999999986,0,1,1,BTM00002,BTM00002,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)6-5-11-8-17-13-4-3-10(7-12(11)13)15(20)14-9-22-16(21)18-14/h3-4,7-8,14-15,17,20H,5-6,9H2,1-2H3,(H,18,21)",KNSVCNBHCZTREO-UHFFFAOYSA-N,CN(C)CCC1=CNC2=C1C=C(C=C2)C(C3COC(=O)N3)O,,,C16H21N3O3,303.15829153199996,1.6253999999999986,0,1,1,BTM00003,BTM00003,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)4-3-10-8-17-14-7-15(20)11(6-13(10)14)5-12-9-22-16(21)18-12/h6-8,12,17,20H,3-5,9H2,1-2H3,(H,18,21)",PTEVQLIPGBRPNV-UHFFFAOYSA-N,CN(C)CCC1=CNC2=C1C=C(C(=C2)O)CC3COC(=O)N3,,,C16H21N3O3,303.158291532,2.1899000000000015,0,1,1,BTM00004,BTM00004,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2,21)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-22-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",GZYCQRZFJIZOKU-UHFFFAOYSA-N,C[N+](C)(CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3)[O-],,,C16H21N3O3,303.158291532,2.052200000000002,0,0,0,BTM00005,BTM00005,N-Oxidation of aliphatic tertiary amine,BTMR1100,"CYP1A2
CYP2D6
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)6-5-11-9-17-13-4-3-10(7-12(11)13)8-14-15(20)22-16(21)18-14/h3-4,7,9,14-15,17,20H,5-6,8H2,1-2H3,(H,18,21)",STXZTAUIRNPEDJ-UHFFFAOYSA-N,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3C(OC(=O)N3)O,,,C16H21N3O3,303.158291532,2.1176000000000004,0,1,1,BTM00006,BTM00006,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)4-3-11-8-17-15-13(11)6-10(7-14(15)20)5-12-9-22-16(21)18-12/h6-8,12,17,20H,3-5,9H2,1-2H3,(H,18,21)",OSPCRIJWPNNHRJ-UHFFFAOYSA-N,CN(C)CCC1=CNC2=C1C=C(C=C2O)CC3COC(=O)N3,,,C16H21N3O3,303.15829153199996,2.1899000000000015,0,1,1,BTM00007,BTM00007,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C16H21N3O3/c1-19(2)6-5-11-8-17-13-4-3-10(15(20)14(11)13)7-12-9-22-16(21)18-12/h3-4,8,12,17,20H,5-7,9H2,1-2H3,(H,18,21)",FJWGKHHCTSHCEG-UHFFFAOYSA-N,CN(C)CCC1=CNC2=C1C(=C(C=C2)CC3COC(=O)N3)O,,,C16H21N3O3,303.158291532,2.1899000000000015,0,1,1,BTM00008,BTM00008,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C15H19N3O2/c1-16-5-4-11-8-17-14-3-2-10(7-13(11)14)6-12-9-20-15(19)18-12/h2-3,7-8,12,16-17H,4-6,9H2,1H3,(H,18,19)",QGGCHSMZXKNGCK-UHFFFAOYSA-N,N(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,,,C15H19N3O2,273.147726848,1.9213999999999989,0,1,1,BTM00009,BTM00009,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",ROSDSFDQCJNGOL-UHFFFAOYSA-N,CNC,,,C2H7N,45.057849223999995,-0.21580000000000035,0,0,0,BTM00010,BTM00010,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,,287.1633
